pc,delta_in,type,delta_out
13682565,-3024,2,-140322792026512
13352550,-140322792026512,2,-424
12804715,-424,2,140322783638240
12238855,140322783638240,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322783637332
13352550,-140322783637332,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322783635680
13588616,140322783635680,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8392528
12235869,8392528,2,-16
12235931,-16,2,-140322792026616
12804715,-140322792026616,2,140322792026552
5334052,140322792026552,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16838204
12238855,-16838204,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322775186932
13352550,-140322775186932,2,-48
13591878,-48,2,-184
13591884,-184,2,140322775185376
13588616,140322775185376,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449872
12235869,8449872,2,-16
12235931,-16,2,-140322783631872
13352550,-140322783631872,2,-952
12804711,-952,2,140322783632760
5334052,140322783632760,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8449684
12235869,-8449684,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8445500
12238855,-8445500,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322766735492
13352550,-140322766735492,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322766733856
13588616,140322766733856,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322766732792
12804711,-140322766732792,2,140322758286752
12238855,140322758286752,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322758285092
13352550,-140322758285092,2,-248
13591873,-248,2,184
13591889,184,2,140322758283368
13588616,140322758283368,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322758282616
12804711,-140322758282616,2,140322766732488
12235869,140322766732488,2,-16
12235931,-16,2,-16895896
12238855,-16895896,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322749834692
13352550,-140322749834692,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322749833056
13588616,140322749833056,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16899840
5334052,16899840,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322766731996
12804711,-140322766731996,2,140322758282312
12235869,140322758282312,2,-16
12235931,-16,2,-16895896
12238855,-16895896,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322741384292
13352550,-140322741384292,2,-248
13591873,-248,2,184
13591889,184,2,140322741382568
13588616,140322741382568,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16899840
5334052,16899840,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322758277908
13352550,-140322758277908,2,-1992
12804708,-1992,2,140322732991648
12238855,140322732991648,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322732989172
13352550,-140322732989172,2,140322749827872
12235869,140322749827872,2,-16
12235931,-16,2,-140322749827904
13591878,-140322749827904,2,-184
13591884,-184,2,140322732987616
13588616,140322732987616,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322732987512
12804708,-140322732987512,2,140322749830008
5334052,140322749830008,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8449684
12235869,-8449684,2,-16
12235931,-16,2,-16838552
12238855,-16838552,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322724538772
13352550,-140322724538772,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322724537120
13588616,140322724537120,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322724537336
12804708,-140322724537336,2,140322741379832
5334052,140322741379832,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-25288252
12238855,-25288252,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322716088372
13352550,-140322716088372,2,-48
13591878,-48,2,-184
13591884,-184,2,140322716086816
13588616,140322716086816,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449872
12235869,8449872,2,-16
12235931,-16,2,-140322724537016
12804708,-140322724537016,2,140322732987080
12235869,140322732987080,2,-16
12235931,-16,2,-25345944
12238855,-25345944,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322707637972
13352550,-140322707637972,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322707636320
13588616,140322707636320,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16899840
5334052,16899840,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,8450332
5334052,8450332,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322732986588
12804708,-140322732986588,2,140322716086856
12235869,140322716086856,2,-16
12235931,-16,2,-16953240
12238855,-16953240,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322699130228
13352550,-140322699130228,2,140322716083536
5334052,140322716083536,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322716083300
13591878,-140322716083300,2,-184
13591884,-184,2,140322699128672
13588616,140322699128672,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322699129464
12804708,-140322699129464,2,140322690740768
12238855,140322690740768,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322690737172
13352550,-140322690737172,2,140322699125824
12235869,140322699125824,2,-16
12235931,-16,2,-140322699125824
13591856,-140322699125824,2,-248
13591862,-248,2,128
13591907,128,2,140322690735520
13588616,140322690735520,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8392448
5334052,8392448,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322699128796
12804708,-140322699128796,2,140322682290592
12238855,140322682290592,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322682286772
13352550,-140322682286772,2,140322690732768
12235869,140322690732768,2,-16
12235931,-16,2,-140322690732800
13591878,-140322690732800,2,-184
13591884,-184,2,140322682285216
13588616,140322682285216,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449792
5334052,8449792,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322690735964
12804708,-140322690735964,2,140322673840416
12238855,140322673840416,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322673836372
13352550,-140322673836372,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322673834720
13588616,140322673834720,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322673843632
4288599,-140322673843632,2,15248
13352550,15248,2,-3992
4287450,-3992,2,140322673832200
12235869,140322673832200,2,-16
12235931,-16,2,-8445848
12238855,-8445848,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322665381860
13352550,-140322665381860,2,-248
13591873,-248,2,184
13591889,184,2,140322665380136
13588616,140322665380136,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449792
5334052,8449792,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322673831708
4287450,-140322673831708,2,140322682282120
12235869,140322682282120,2,-16
12235931,-16,2,-25345944
12238855,-25345944,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322656931460
13352550,-140322656931460,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322656929824
13588616,140322656929824,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,25349888
5334052,25349888,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16899732
12235869,-16899732,2,-16
12235931,-16,2,-16895896
12238855,-16895896,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322648481060
13352550,-140322648481060,2,-248
13591873,-248,2,184
13591889,184,2,140322648479336
13588616,140322648479336,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16899840
5334052,16899840,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8449684
12235869,-8449684,2,-16
12235931,-16,2,-140322656931768
4287429,-140322656931768,2,140322656931704
5334052,140322656931704,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16895548
12238855,-16895548,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322640030660
13352550,-140322640030660,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322640029024
13588616,140322640029024,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449872
12235869,8449872,2,-16
12235931,-16,2,-140322648481592
4287429,-140322648481592,2,140322648481528
5334052,140322648481528,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16895548
12238855,-16895548,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322631580260
13352550,-140322631580260,2,-248
13591873,-248,2,184
13591889,184,2,140322631578536
13588616,140322631578536,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322631581560
4287429,-140322631581560,2,140322640031432
12235869,140322640031432,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8449684
12235869,-8449684,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,76050796
12235869,76050796,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-84495932
12238855,-84495932,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322623129860
13352550,-140322623129860,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322623128224
13588616,140322623128224,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322623131384
4287429,-140322623131384,2,140322614628000
12238855,140322614628000,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322614622116
13352550,-140322614622116,2,-248
13591873,-248,2,184
13591889,184,2,140322614620392
13588616,140322614620392,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322614623864
4287429,-140322614623864,2,140322623131080
12235869,140322623131080,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16952892
12238855,-16952892,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322606171716
13352550,-140322606171716,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322606170080
13588616,140322606170080,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449872
12235869,8449872,2,-16
12235931,-16,2,-140322614623544
4287429,-140322614623544,2,140322614623480
5334052,140322614623480,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16895548
12238855,-16895548,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322597721316
13352550,-140322597721316,2,-248
13591873,-248,2,184
13591889,184,2,140322597719592
13588616,140322597719592,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322597723512
4287429,-140322597723512,2,140322606173384
12235869,140322606173384,2,-16
12235931,-16,2,-16895896
12238855,-16895896,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322589270916
13352550,-140322589270916,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322589269280
13588616,140322589269280,2,96
13588631,96,2,16897656
5334052,16897656,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16896532
12239053,-16896532,2,-3024
13682565,-3024,2,-140322589273336
4287429,-140322589273336,2,140322580884640
12238855,140322580884640,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322580877860
13352550,-140322580877860,2,-248
13591873,-248,2,184
13591889,184,2,140322580876136
13588616,140322580876136,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322580880504
4287429,-140322580880504,2,140322589273032
12235869,140322589273032,2,-16
12235931,-16,2,-16838552
12238855,-16838552,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322572427460
13352550,-140322572427460,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322572425824
13588616,140322572425824,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16842496
5334052,16842496,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8392340
12235869,-8392340,2,-16
12235931,-16,2,-140322580880184
4287429,-140322580880184,2,140322580880120
5334052,140322580880120,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8449684
12235869,-8449684,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,25293164
12235869,25293164,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-33738300
12238855,-33738300,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322563977060
13352550,-140322563977060,2,-248
13591873,-248,2,184
13591889,184,2,140322563975336
13588616,140322563975336,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322563980152
4287429,-140322563980152,2,140322555476768
12238855,140322555476768,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322555469316
13352550,-140322555469316,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322555467680
13588616,140322555467680,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8507216
12235869,8507216,2,-16
12235931,-16,2,-140322563979832
4287429,-140322563979832,2,140322563979768
5334052,140322563979768,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16952892
12238855,-16952892,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322547018916
13352550,-140322547018916,2,-248
13591873,-248,2,184
13591889,184,2,140322547017192
13588616,140322547017192,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449872
12235869,8449872,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322555471964
4287429,-140322555471964,2,140322538576416
12238855,140322538576416,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322538568516
13352550,-140322538568516,2,-280
13591848,-280,2,248
13591867,248,2,-120
13591907,-120,2,140322538566880
13588616,140322538566880,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449872
12235869,8449872,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322547005940
13352550,-140322547005940,2,-8104
12804715,-8104,2,140322530118496
12238855,140322530118496,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322530109908
13352550,-140322530109908,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322530108256
13588616,140322530108256,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449872
12235869,8449872,2,-16
12235931,-16,2,-140322538564216
12804715,-140322538564216,2,140322538564152
5334052,140322538564152,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-16895548
12238855,-16895548,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322521659508
13352550,-140322521659508,2,-48
13591878,-48,2,-184
13591884,-184,2,140322521657952
13588616,140322521657952,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8449872
12235869,8449872,2,-16
12235931,-16,2,-140322530114040
12804715,-140322530114040,2,140322513218144
12238855,140322513218144,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322513209108
13352550,-140322513209108,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322513207456
13588616,140322513207456,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16899840
5334052,16899840,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322530113564
12804715,-140322530113564,2,140322521663880
12235869,140322521663880,2,-16
12235931,-16,2,-16895896
12238855,-16895896,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322504758708
13352550,-140322504758708,2,-48
13591878,-48,2,-184
13591884,-184,2,140322504757152
13588616,140322504757152,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16899840
5334052,16899840,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322521663388
12804715,-140322521663388,2,140322513213704
12235869,140322513213704,2,-16
12235931,-16,2,-16895896
12238855,-16895896,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322496308308
13352550,-140322496308308,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322496306656
13588616,140322496306656,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16899840
5334052,16899840,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322513213212
12804715,-140322513213212,2,140322504763528
12235869,140322504763528,2,-16
12235931,-16,2,-16895896
12238855,-16895896,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322487857908
13352550,-140322487857908,2,-48
13591878,-48,2,-184
13591884,-184,2,140322487856352
13588616,140322487856352,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322487863480
12804715,-140322487863480,2,140322504763320
5334052,140322504763320,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-25288252
12238855,-25288252,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322479464852
13352550,-140322479464852,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322479463200
13588616,140322479463200,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,16842576
12235869,16842576,2,-16
12235931,-16,2,-140322496313208
12804715,-140322496313208,2,140322496313144
5334052,140322496313144,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8449684
12235869,-8449684,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8392340
12235869,-8392340,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-8445500
12238855,-8445500,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322471014452
13352550,-140322471014452,2,-48
13591878,-48,2,-184
13591884,-184,2,140322471012896
13588616,140322471012896,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,-140322471020472
12804715,-140322471020472,2,140322462517088
12238855,140322462517088,2,-1672
12238865,-1672,2,1272
12238907,1272,2,268
12238927,268,2,-140322462506708
13352550,-140322462506708,2,-16
13591856,-16,2,-248
13591862,-248,2,128
13591907,128,2,140322462505056
13588616,140322462505056,2,96
13588631,96,2,840
12239053,840,2,-3024
13682565,-3024,2,8507216
12235869,8507216,2,-16
12235931,-16,2,-64
5334052,-64,2,-64
5334069,-64,2,-64
12260841,-64,2,-156
12260896,-156,2,-140322471019804
